"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge"
2,2020-01-02 07:49:29,2020-01-02 08:21:02,6,18.29,2,N,43,132,2,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
2,2020-01-02 07:53:31,2020-01-02 08:01:20,1,1.34,1,N,100,162,1,7.0,0.0,0.5,1.54,0.0,0.3,11.84,2.5
2,2020-01-02 07:50:57,2020-01-02 07:58:51,1,3.83,1,N,132,216,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,0.0
2,2020-01-02 07:45:58,2020-01-02 07:55:06,2,1.51,1,N,48,233,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 07:36:59,2020-01-02 07:39:13,1,0.6,1,N,7,146,1,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0
1,2020-01-02 07:44:19,2020-01-02 07:54:32,1,3.1,1,N,74,237,1,11.0,2.5,0.5,3.55,0.0,0.3,17.85,2.5
2,2020-01-02 07:03:27,2020-01-02 07:36:07,1,17.37,2,N,68,132,1,52.0,0.0,0.5,12.28,6.12,0.3,78.65,2.5
1,2020-01-02 07:19:52,2020-01-02 07:33:27,1,5.4,1,N,132,205,1,17.5,0.0,0.5,1.7,0.0,0.3,20.0,0.0
1,2020-01-02 07:38:59,2020-01-02 08:31:28,2,17.4,2,N,132,148,1,52.0,2.5,0.5,11.05,0.0,0.3,66.35,2.5
2,2020-01-02 07:36:01,2020-01-02 08:18:07,2,19.09,2,N,132,249,1,52.0,0.0,0.5,10.0,6.12,0.3,71.42,2.5
1,2020-01-02 07:19:04,2020-01-02 07:21:49,0,0.9,1,N,142,48,2,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-02 07:53:04,2020-01-02 08:02:31,1,1.9,1,N,4,170,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
2,2020-01-02 07:24:16,2020-01-02 07:31:53,1,2.06,1,N,107,161,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-02 07:45:51,2020-01-02 07:52:26,1,1.39,1,N,79,170,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-02 07:27:25,2020-01-02 07:35:09,0,1.9,1,N,48,234,1,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-02 07:29:36,2020-01-02 07:35:48,1,1.1,1,N,141,237,2,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-02 07:58:54,2020-01-02 08:10:25,1,2.6,1,N,141,164,1,11.0,2.5,0.5,2.0,0.0,0.3,16.3,2.5
1,2020-01-02 07:49:17,2020-01-02 08:04:06,1,2.1,1,N,79,100,1,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
2,2020-01-02 07:29:39,2020-01-02 07:49:44,1,6.98,1,N,132,95,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,0.0
2,2020-01-02 07:54:22,2020-01-02 08:01:22,1,1.35,1,N,100,233,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
1,2020-01-02 07:29:39,2020-01-02 07:34:21,1,0.8,1,N,68,246,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-02 07:52:21,2020-01-02 07:56:52,1,0.9,1,N,48,230,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-02 07:34:41,2020-01-02 07:50:26,1,5.93,1,N,132,28,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,0.0
2,2020-01-02 07:52:03,2020-01-02 08:23:00,1,14.12,2,N,28,238,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:24:20,2020-01-02 07:30:32,1,1.53,1,N,68,246,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-02 07:40:38,2020-01-02 07:48:04,1,0.99,1,N,48,161,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
1,2020-01-02 07:16:28,2020-01-02 07:33:33,1,6.6,1,N,132,93,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3,0.0
2,2020-01-02 07:49:58,2020-01-02 07:58:54,1,2.82,1,N,114,163,1,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-02 07:22:30,2020-01-02 07:59:04,1,16.95,2,N,132,161,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:12:01,2020-01-02 07:27:04,1,5.76,1,N,132,205,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,0.0
2,2020-01-02 07:49:35,2020-01-02 08:17:41,1,11.59,1,N,132,129,2,34.0,0.0,0.5,0.0,0.0,0.3,34.8,0.0
2,2020-01-02 07:40:48,2020-01-02 08:38:08,1,20.78,2,N,132,162,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
2,2020-01-02 07:48:05,2020-01-02 08:06:56,1,9.3,1,N,100,138,1,27.0,0.0,0.5,9.1,6.12,0.3,45.52,2.5
2,2020-01-02 07:59:36,2020-01-02 08:07:40,2,1.39,1,N,68,50,1,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 07:01:17,2020-01-02 07:03:35,1,0.49,1,N,48,48,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 07:26:56,2020-01-02 07:35:49,1,1.09,1,N,48,246,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-02 07:55:10,2020-01-02 07:59:08,1,1.0,1,N,48,163,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1,2020-01-02 07:41:26,2020-01-02 07:51:45,0,2.3,1,N,141,107,2,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-02 07:55:47,2020-01-02 08:04:44,0,3.0,1,N,79,237,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-02 07:29:41,2020-01-02 07:34:28,0,0.8,1,N,100,230,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-02 07:40:35,2020-01-02 07:45:41,1,0.8,1,N,48,230,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-02 07:51:47,2020-01-02 07:56:45,1,0.8,1,N,48,170,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
1,2020-01-02 07:10:41,2020-01-02 07:10:52,1,0.0,5,N,138,138,1,53.0,0.0,0.0,10.65,0.0,0.3,63.95,0.0
1,2020-01-02 07:35:41,2020-01-02 08:20:43,1,16.1,1,N,132,255,1,47.0,0.0,0.5,10.0,0.0,0.3,57.8,0.0
2,2020-01-02 07:26:17,2020-01-02 07:33:40,2,1.28,1,N,48,162,1,7.0,0.0,0.5,3.09,0.0,0.3,13.39,2.5
2,2020-01-02 07:48:44,2020-01-02 07:51:17,2,0.6,1,N,141,236,1,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
2,2020-01-02 07:28:14,2020-01-02 07:34:41,1,0.93,1,N,48,246,1,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5
2,2020-01-02 07:43:38,2020-01-02 07:47:50,1,0.69,1,N,100,230,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-02 07:57:32,2020-01-02 08:08:21,1,2.17,1,N,48,143,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-02 07:22:29,2020-01-02 07:26:44,1,1.07,1,N,97,34,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0
2,2020-01-02 07:41:06,2020-01-02 07:58:43,1,5.26,1,N,49,90,1,18.0,0.0,0.5,4.26,0.0,0.3,27.51,2.5
1,2020-01-02 07:33:29,2020-01-02 07:51:49,1,4.5,1,N,13,100,1,17.0,2.5,0.5,4.05,0.0,0.3,24.35,2.5
2,2020-01-02 07:39:16,2020-01-02 07:43:11,1,0.96,1,N,48,161,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-02 07:56:12,2020-01-02 08:05:23,1,3.07,1,N,79,237,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-02 07:58:18,2020-01-02 08:02:55,1,0.59,1,N,141,229,1,5.0,0.0,0.5,1.24,0.0,0.3,9.54,2.5
2,2020-01-02 07:13:24,2020-01-02 07:55:37,1,20.5,2,N,132,239,1,52.0,0.0,0.5,15.36,6.12,0.3,76.78,2.5
1,2020-01-02 07:23:55,2020-01-02 07:32:16,1,1.2,1,N,74,74,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
1,2020-01-02 07:24:04,2020-01-02 08:09:00,2,17.9,2,N,132,162,2,52.0,2.5,0.5,0.0,6.12,0.3,61.42,2.5
2,2020-01-02 07:32:20,2020-01-02 07:39:01,1,1.28,1,N,140,162,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-02 07:25:52,2020-01-02 07:57:14,1,11.6,1,N,132,138,2,34.5,0.0,0.5,0.0,0.0,0.3,35.3,0.0
2,2020-01-02 07:51:25,2020-01-02 08:21:06,1,17.81,2,N,140,132,1,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
1,2020-01-02 07:15:48,2020-01-02 07:57:05,2,20.1,2,N,132,45,1,52.0,2.5,0.5,5.0,9.5,0.3,69.8,2.5
2,2020-01-02 07:11:36,2020-01-02 07:29:18,1,7.37,4,N,132,265,1,28.0,0.0,0.5,5.0,0.0,0.3,33.8,0.0
1,2020-01-02 07:06:31,2020-01-02 07:13:12,1,1.5,1,N,113,170,2,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 07:26:44,2020-01-02 07:37:51,1,3.09,1,N,79,48,2,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-02 07:53:35,2020-01-02 08:23:21,1,20.16,2,N,43,132,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
1,2020-01-02 07:21:37,2020-01-02 07:26:47,1,2.4,1,N,114,230,1,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-02 07:34:48,2020-01-02 07:42:11,1,1.1,1,N,48,230,1,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 07:50:31,2020-01-02 08:28:45,1,18.72,2,N,132,75,2,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
2,2020-01-02 07:15:02,2020-01-02 07:19:53,1,1.1,1,N,100,162,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 06:59:32,2020-01-02 07:36:01,1,19.81,2,N,132,238,2,52.0,0.0,0.5,0.0,6.12,0.3,61.42,2.5
2,2020-01-02 07:14:59,2020-01-02 07:28:13,1,6.99,1,N,25,162,1,20.5,0.0,0.5,4.76,0.0,0.3,28.56,2.5
2,2020-01-02 07:34:39,2020-01-02 07:36:12,5,0.6,5,N,132,132,1,68.0,0.0,0.5,17.2,0.0,0.3,86.0,0.0
1,2020-01-02 07:42:36,2020-01-02 07:46:55,1,0.9,1,N,140,263,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
2,2020-01-02 07:27:12,2020-01-02 07:32:21,1,0.74,1,N,48,48,1,5.5,0.0,0.5,1.5,0.0,0.3,10.3,2.5
2,2020-01-02 07:42:07,2020-01-02 07:46:45,1,0.72,1,N,48,48,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-02 07:58:31,2020-01-02 08:09:34,1,1.61,1,N,48,161,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-02 07:15:00,2020-01-02 07:24:49,1,4.66,1,N,132,216,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,0.0
2,2020-01-02 07:51:35,2020-01-02 08:18:24,1,6.95,1,N,132,76,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76,0.0
2,2020-01-02 07:46:54,2020-01-02 07:58:24,1,1.87,1,N,141,161,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-02 07:37:42,2020-01-02 07:55:42,1,3.31,1,N,68,140,2,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5
1,2020-01-02 07:42:14,2020-01-02 08:20:59,1,0.0,1,N,124,87,1,52.2,0.0,0.5,0.0,0.0,0.3,53.0,0.0
2,2020-01-02 07:55:39,2020-01-02 08:09:01,1,2.59,1,N,42,120,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0.0
1,2020-01-02 07:24:53,2020-01-02 08:08:42,2,20.8,1,N,132,181,1,57.5,0.0,0.5,14.55,0.0,0.3,72.85,0.0
2,2020-01-02 07:37:32,2020-01-02 07:51:04,1,2.79,1,N,12,114,1,12.0,0.0,0.5,0.76,0.0,0.3,16.06,2.5
2,2020-01-02 07:26:26,2020-01-02 07:34:27,1,1.15,1,N,82,82,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
2,2020-01-02 07:42:39,2020-01-02 07:47:53,1,1.05,1,N,129,129,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
2,2020-01-02 07:39:46,2020-01-02 07:45:30,2,1.73,1,N,75,237,1,7.0,0.0,0.5,1.7,0.0,0.3,12.0,2.5
2,2020-01-02 07:31:54,2020-01-02 07:40:24,2,1.56,1,N,48,163,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2020-01-02 07:25:42,2020-01-02 07:28:08,1,0.5,1,N,48,230,2,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
1,2020-01-02 07:39:05,2020-01-02 07:47:28,1,1.6,1,N,100,163,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-02 07:03:33,2020-01-02 07:34:53,3,20.19,2,N,132,140,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:01:20,2020-01-02 07:05:42,1,1.01,1,N,75,238,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
2,2020-01-02 07:53:53,2020-01-02 08:02:02,1,1.44,1,N,48,107,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 07:22:57,2020-01-02 07:55:08,2,11.71,1,N,132,82,1,34.0,0.0,0.5,8.7,0.0,0.3,43.5,0.0
2,2020-01-02 07:07:59,2020-01-02 07:13:41,1,0.88,1,N,48,161,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-02 07:21:19,2020-01-02 07:29:01,1,0.76,1,N,100,230,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-02 07:36:40,2020-01-02 07:44:00,2,1.49,1,N,48,186,1,7.0,0.0,0.5,1.03,0.0,0.3,11.33,2.5
1,2020-01-02 07:48:42,2020-01-02 07:55:14,1,1.6,1,N,114,137,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
2,2020-01-02 07:30:13,2020-01-02 08:13:44,1,20.33,2,N,132,238,1,52.0,0.0,0.5,15.36,6.12,0.3,76.78,2.5
2,2020-01-02 07:47:46,2020-01-02 08:08:31,2,6.68,1,N,132,205,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,0.0
2,2020-01-02 07:26:07,2020-01-02 07:26:24,1,0.06,5,N,132,132,1,61.0,0.0,0.5,7.0,0.0,0.3,68.8,0.0
2,2020-01-02 07:44:53,2020-01-02 08:45:22,2,18.66,2,N,132,50,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:10:29,2020-01-02 07:28:44,1,7.34,1,N,132,93,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8,0.0
2,2020-01-02 07:28:54,2020-01-02 07:29:02,1,0.08,1,N,93,93,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0
2,2020-01-02 07:29:12,2020-01-02 08:03:03,1,10.55,2,N,93,230,1,52.0,0.0,0.5,10.0,6.12,0.3,71.42,2.5
2,2020-01-02 07:44:59,2020-01-02 08:16:05,1,11.8,1,N,132,138,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,0.0
1,2020-01-02 07:43:36,2020-01-02 08:32:14,1,0.0,1,N,149,126,1,46.2,0.0,0.5,0.0,0.0,0.3,47.0,0.0
1,2020-01-02 07:27:26,2020-01-02 08:25:26,1,5.5,1,N,89,228,1,36.0,0.0,0.5,0.0,0.0,0.3,36.8,0.0
1,2020-01-02 07:45:28,2020-01-02 08:34:27,1,18.6,2,N,132,107,1,52.0,2.5,0.5,9.21,6.12,0.3,70.63,2.5
2,2020-01-02 07:48:10,2020-01-02 08:21:45,1,15.66,1,N,132,175,1,43.5,0.0,0.5,8.86,0.0,0.3,53.16,0.0
2,2020-01-02 07:03:06,2020-01-02 07:08:33,2,1.7,1,N,75,74,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0.0
2,2020-01-02 07:11:41,2020-01-02 07:34:43,1,7.15,2,N,82,141,1,52.0,0.0,0.5,13.82,0.0,0.3,69.12,2.5
2,2020-01-02 07:51:55,2020-01-02 08:20:33,1,9.34,1,N,132,196,2,29.5,0.0,0.5,0.0,0.0,0.3,30.3,0.0
2,2020-01-02 07:56:37,2020-01-02 08:12:56,4,4.09,1,N,68,75,1,14.5,0.0,0.5,2.67,0.0,0.3,20.47,2.5
2,2020-01-02 07:17:08,2020-01-02 07:23:31,1,1.78,1,N,100,68,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-02 07:32:55,2020-01-02 07:47:46,1,4.03,1,N,113,140,1,14.5,0.0,0.5,2.5,0.0,0.3,20.3,2.5
2,2020-01-02 07:01:32,2020-01-02 07:06:29,1,1.19,1,N,100,163,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-02 07:36:26,2020-01-02 07:43:04,1,1.12,1,N,100,161,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 07:50:02,2020-01-02 08:30:57,1,19.57,1,N,132,133,1,54.5,0.0,0.5,11.06,0.0,0.3,66.36,0.0
1,2020-01-02 07:11:03,2020-01-02 07:31:42,1,3.6,1,N,48,79,1,16.0,2.5,0.5,2.0,0.0,0.3,21.3,2.5
2,2020-01-02 07:38:45,2020-01-02 07:38:48,1,0.0,5,N,107,264,1,62.42,0.0,0.5,12.64,0.0,0.3,75.86,0.0
2,2020-01-02 07:39:57,2020-01-02 07:45:19,1,1.16,1,N,107,144,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-02 06:59:11,2020-01-02 07:14:28,1,8.16,1,N,132,38,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,0.0
2,2020-01-02 07:02:18,2020-01-02 07:10:54,1,2.46,1,N,75,237,1,9.5,0.5,0.5,1.0,0.0,0.3,14.3,2.5
2,2020-01-02 07:02:52,2020-01-02 07:17:12,2,7.85,1,N,132,93,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,0.0
2,2020-01-02 07:17:38,2020-01-02 07:47:43,2,9.73,2,N,93,48,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:37:58,2020-01-02 07:44:44,1,1.39,1,N,79,4,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 07:20:56,2020-01-02 07:38:01,1,6.98,1,N,132,93,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8,0.0
2,2020-01-02 07:05:55,2020-01-02 07:51:14,2,13.74,1,N,132,33,1,42.0,0.0,0.5,8.56,0.0,0.3,51.36,0.0
1,2020-01-02 07:05:48,2020-01-02 07:09:30,1,1.0,1,N,68,230,1,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
2,2020-01-02 07:01:25,2020-01-02 07:27:17,1,10.92,1,N,132,91,2,32.0,0.5,0.5,0.0,0.0,0.3,33.3,0.0
1,2020-01-02 07:55:08,2020-01-02 08:02:14,1,2.9,1,N,132,10,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,0.0
2,2020-01-02 07:00:01,2020-01-02 07:06:28,1,1.34,1,N,43,230,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
1,2020-01-02 07:17:03,2020-01-02 08:02:41,2,16.4,2,N,132,186,1,52.0,2.5,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:10:06,2020-01-02 07:26:34,1,8.74,2,N,93,233,1,52.0,0.0,0.5,8.0,6.12,0.3,69.42,2.5
1,2020-01-02 07:35:40,2020-01-02 07:39:50,1,1.0,1,N,100,90,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-02 07:59:08,2020-01-02 08:06:47,2,0.74,2,N,141,141,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
2,2020-01-02 07:19:20,2020-01-02 08:10:59,1,28.0,2,N,132,142,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 07:32:26,2020-01-02 08:14:23,6,12.41,1,N,132,181,1,39.0,0.0,0.5,5.0,0.0,0.3,44.8,0.0
1,2020-01-02 07:05:53,2020-01-02 07:10:49,1,1.0,1,N,48,161,1,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5
1,2020-01-02 07:21:16,2020-01-02 07:25:57,1,0.5,1,N,48,230,1,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
1,2020-01-02 07:20:17,2020-01-02 07:55:46,1,10.6,1,N,132,36,3,33.5,0.0,0.5,0.0,0.0,0.3,34.3,0.0
2,2020-01-02 07:16:22,2020-01-02 07:52:54,1,21.19,1,N,132,14,1,57.0,0.0,0.5,13.0,0.0,0.3,70.8,0.0
1,2020-01-02 07:29:21,2020-01-02 07:40:13,1,2.7,1,N,144,186,1,10.5,2.5,0.5,5.0,0.0,0.3,18.8,2.5
1,2020-01-02 07:46:03,2020-01-02 07:56:30,1,3.3,1,N,68,261,1,12.5,2.5,0.5,4.7,0.0,0.3,20.5,2.5
1,2020-01-02 07:59:07,2020-01-02 08:01:04,1,0.5,1,N,88,87,1,4.0,2.5,0.5,1.46,0.0,0.3,8.76,2.5
2,2020-01-02 07:00:31,2020-01-02 07:05:46,1,1.38,1,N,68,230,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-02 07:20:05,2020-01-02 07:27:26,1,1.27,1,N,50,68,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-02 07:51:41,2020-01-02 07:57:13,1,1.48,1,N,143,238,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 07:12:19,2020-01-02 07:17:18,1,0.94,1,N,48,161,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-02 07:43:36,2020-01-02 07:51:03,1,1.54,1,N,142,237,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-02 07:59:30,2020-01-02 08:01:59,1,0.87,1,N,137,162,1,4.5,0.0,0.5,0.5,0.0,0.3,8.3,2.5
2,2020-01-02 07:59:46,2020-01-02 08:04:34,3,0.87,1,N,100,230,1,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5
2,2020-01-02 07:50:32,2020-01-02 07:54:10,1,0.83,1,N,100,161,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-02 01:47:23,2020-01-02 01:53:15,1,0.75,1,N,114,79,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-02 01:14:29,2020-01-02 01:26:47,1,3.54,1,N,141,246,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
1,2020-01-02 01:11:10,2020-01-02 01:15:57,1,1.4,1,N,100,163,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-02 01:12:29,2020-01-02 01:20:38,6,1.61,1,N,41,116,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2020-01-02 01:24:41,2020-01-02 01:40:43,1,6.11,1,N,90,75,2,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
1,2020-01-02 01:17:23,2020-01-02 01:19:45,1,0.8,1,N,74,75,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0.0
1,2020-01-02 01:26:45,2020-01-02 01:28:58,1,0.9,1,N,75,74,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0.0
1,2020-01-02 01:04:19,2020-01-02 01:23:50,1,6.6,1,N,138,41,1,22.0,0.5,0.5,3.0,6.12,0.3,32.42,0.0
2,2020-01-02 01:10:09,2020-01-02 01:14:20,1,1.1,1,N,140,263,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-02 01:26:00,2020-01-02 01:29:30,1,0.95,1,N,48,230,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1,2020-01-02 01:38:44,2020-01-02 01:49:17,1,3.0,1,N,68,261,2,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-02 01:03:11,2020-01-02 01:14:57,2,3.09,1,N,140,74,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-02 01:01:35,2020-01-02 01:22:37,1,6.99,1,N,138,9,1,22.5,0.5,0.5,5.0,0.0,0.3,28.8,0.0
2,2020-01-02 01:40:59,2020-01-02 01:56:31,2,8.68,1,N,87,74,2,24.5,0.5,0.5,0.0,0.0,0.3,28.3,2.5
1,2020-01-02 01:30:36,2020-01-02 02:03:59,1,20.1,2,N,132,151,2,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
1,2020-01-02 01:18:08,2020-01-02 01:20:41,1,0.4,1,N,79,4,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-02 01:42:38,2020-01-02 01:48:27,1,1.7,1,N,107,162,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-02 01:23:03,2020-01-02 01:33:25,1,3.3,1,N,79,141,1,11.5,3.0,0.5,4.55,0.0,0.3,19.85,2.5
2,2020-01-02 01:49:01,2020-01-02 02:02:39,1,5.71,1,N,100,88,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-02 01:18:35,2020-01-02 01:28:33,1,3.14,1,N,138,82,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0
2,2020-01-02 01:47:12,2020-01-02 01:54:52,2,1.8,1,N,50,186,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-02 01:50:30,2020-01-02 02:07:15,1,7.83,1,N,68,244,2,23.5,0.5,0.5,0.0,0.0,0.3,27.3,2.5
2,2020-01-02 01:09:54,2020-01-02 01:22:54,1,3.45,1,N,141,246,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-02 01:29:34,2020-01-02 01:34:08,2,1.91,1,N,79,233,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-02 01:11:10,2020-01-02 01:43:04,5,20.52,2,N,132,238,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2020-01-02 01:12:42,2020-01-02 01:35:38,2,6.48,1,N,142,4,2,23.0,0.5,0.5,0.0,0.0,0.3,26.8,2.5
2,2020-01-02 01:12:45,2020-01-02 01:18:34,1,1.06,1,N,48,162,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
